num_of_nodes,original_paut_size,extension_size,dataset_type
8,2,2,train
8,3,1,train
8,3,0,train
8,5,0,train
8,1,1,train
8,1,2,train
8,6,0,train
8,3,0,train
8,2,0,train
8,4,0,train
8,2,0,train
8,6,0,train
8,3,0,train
8,2,0,train
8,4,0,train
8,5,0,train
8,1,2,train
8,1,1,train
8,1,1,train
8,2,2,train
8,2,1,train
8,1,1,train
8,2,1,train
8,1,2,train
8,1,1,train
8,1,1,train
8,4,0,train
8,5,0,train
8,5,0,train
8,6,0,train
8,6,0,train
8,3,0,train
8,1,2,train
8,2,1,train
8,2,1,train
8,1,2,train
8,1,1,train
8,1,1,train
8,3,0,train
8,4,0,train
8,2,2,train
8,3,3,train
8,6,0,train
8,4,0,train
8,5,0,train
8,2,0,train
8,3,1,train
8,1,2,train
8,2,1,train
8,2,1,train
8,6,0,train
8,3,0,train
8,4,1,train
8,1,1,train
8,4,0,train
8,4,0,train
8,5,0,train
8,6,0,train
8,4,0,train
8,2,0,train
8,2,0,train
8,6,0,train
8,5,0,train
8,3,0,train
8,1,2,train
8,1,1,train
8,3,2,train
8,2,1,train
8,2,1,train
8,3,1,train
8,1,3,train
8,1,4,train
8,4,1,train
8,2,1,train
8,3,0,train
8,2,0,train
8,1,1,train
8,2,1,train
8,6,0,train
8,2,0,train
8,2,0,train
8,5,0,train
8,2,0,train
8,4,0,train
8,3,0,train
8,6,0,train
8,3,2,train
8,1,1,train
8,2,1,train
8,2,1,train
8,4,1,train
8,3,1,train
8,1,1,train
8,1,1,train
8,3,0,train
8,4,0,train
8,3,0,train
8,2,0,train
8,1,1,train
8,1,1,train
8,1,1,train
8,2,1,train
8,2,0,train
8,6,0,train
8,3,2,train
8,1,2,train
8,2,0,train
8,3,0,train
8,2,1,train
8,2,1,train
8,2,0,train
8,6,0,train
8,4,0,train
8,3,0,train
8,3,1,train
8,1,1,train
8,3,2,train
8,2,1,train
8,5,0,train
8,2,0,train
8,3,1,train
8,1,1,train
8,2,0,train
8,5,0,train
8,2,0,train
8,3,0,train
8,2,1,train
8,1,3,train
8,1,1,train
8,1,1,train
8,5,0,train
8,6,0,train
8,5,0,train
8,3,0,train
8,1,1,train
8,4,1,train
8,1,2,train
8,3,3,train
8,3,0,train
8,3,0,train
8,2,0,train
8,6,0,train
8,3,2,train
8,2,1,train
8,4,2,train
8,1,2,train
8,5,0,train
8,6,0,train
8,6,0,train
8,4,0,train
8,4,0,train
8,5,0,train
8,5,0,train
8,2,0,train
8,5,0,train
8,5,0,train
8,4,1,train
8,2,2,train
8,1,1,train
8,2,1,train
8,1,1,train
8,1,1,train
8,1,1,train
8,2,2,train
8,2,2,train
8,2,2,train
8,6,0,train
8,5,0,train
8,2,0,train
8,2,0,train
8,3,1,train
8,2,1,train
8,1,1,train
8,1,1,train
8,4,0,train
8,6,0,train
8,3,1,train
8,2,2,train
8,6,0,train
8,2,0,train
8,1,1,train
8,1,1,train
8,5,0,train
8,5,0,train
8,2,0,train
8,5,0,train
8,1,1,train
8,1,1,train
8,1,1,train
8,2,1,train
8,6,0,train
8,4,0,train
8,2,1,train
8,1,2,train
8,6,0,train
8,4,0,train
8,5,0,train
8,4,0,train
8,6,0,train
8,5,0,train
8,6,0,train
8,3,0,train
8,3,0,train
8,3,0,train
8,1,4,train
8,1,5,train
8,1,1,train
8,1,1,train
8,3,2,train
8,1,3,train
8,1,2,train
8,2,2,train
8,1,3,train
8,1,2,train
8,3,0,train
8,2,0,train
8,2,0,train
8,6,0,train
8,2,1,train
8,1,3,train
8,1,2,train
8,2,1,train
8,6,0,train
8,5,0,train
8,3,0,train
8,5,0,train
8,1,1,train
8,1,1,train
8,1,1,train
8,1,4,train
8,2,0,train
8,3,0,train
8,2,2,train
8,1,2,train
8,2,0,train
8,3,0,train
8,6,0,train
8,5,0,train
8,3,0,train
8,2,0,train
8,4,0,train
8,5,0,train
8,1,1,train
8,3,1,train
8,1,2,train
8,2,1,train
8,2,3,train
8,3,2,train
8,3,2,train
8,1,1,train
8,3,0,train
8,2,0,train
8,3,0,train
8,2,0,train
8,3,0,train
8,2,0,train
8,1,1,train
8,1,1,train
8,3,1,train
8,1,2,train
8,2,2,train
8,2,1,train
8,6,0,train
8,4,0,train
8,1,3,train
8,1,1,train
8,4,0,train
8,4,0,train
8,1,3,train
8,4,2,train
8,3,0,train
8,4,0,train
8,3,0,train
8,3,0,train
8,2,0,train
8,4,0,train
8,4,0,train
8,2,0,train
8,1,1,train
8,3,1,train
8,1,1,train
8,1,1,train
8,3,1,train
8,1,1,train
8,2,4,train
8,1,2,train
8,5,0,train
8,6,0,train
8,1,2,train
8,1,1,train
8,6,0,train
8,3,0,train
8,3,0,train
8,3,0,train
8,5,0,train
8,6,0,train
8,4,0,train
8,5,0,train
8,3,0,train
8,4,0,train
8,2,3,train
8,2,1,train
8,1,1,train
8,1,1,train
8,2,1,train
8,1,1,train
8,2,1,train
8,2,2,train
8,1,1,train
8,2,1,train
8,6,0,train
8,2,0,train
8,3,3,train
8,1,2,train
8,3,0,train
8,2,0,train
8,1,2,train
8,1,1,train
8,2,0,train
8,5,0,train
8,2,1,train
8,1,2,train
8,2,0,train
8,2,0,train
8,2,1,train
8,3,1,train
8,6,0,train
8,3,0,train
8,2,1,train
8,1,1,train
8,6,0,train
8,2,0,train
8,3,0,train
8,4,0,train
8,2,1,train
8,1,4,train
8,3,2,train
8,2,1,train
8,5,0,train
8,3,0,train
8,4,0,train
8,5,0,train
8,2,2,train
8,1,1,train
8,2,1,train
8,1,1,train
8,3,0,train
8,2,0,train
8,5,0,train
8,5,0,train
8,4,0,train
8,5,0,train
8,4,0,train
8,4,0,train
8,4,0,train
8,4,0,train
8,1,2,train
8,1,1,train
8,2,1,train
8,1,3,train
8,1,3,train
8,3,2,train
8,1,1,train
8,1,1,train
8,1,1,train
8,2,1,train
8,2,0,train
8,4,0,train
8,5,0,train
8,5,0,train
8,4,0,train
8,3,0,train
8,3,0,train
8,2,0,train
8,2,0,train
8,5,0,train
8,2,1,train
8,1,1,train
8,1,1,train
8,1,2,train
8,1,3,train
8,2,2,train
8,2,1,train
8,2,1,train
8,1,1,train
8,3,1,train
8,5,0,train
8,6,0,train
8,1,1,train
8,2,2,train
8,2,0,train
8,5,0,train
8,1,1,train
8,1,2,train
8,4,0,train
8,6,0,train
8,5,0,train
8,2,0,train
8,6,0,train
8,5,0,train
8,2,0,train
8,4,0,train
8,6,0,train
8,3,0,train
8,1,1,train
8,1,1,train
8,2,1,train
8,3,1,train
8,1,2,train
8,2,1,train
8,1,4,train
8,3,2,train
8,4,2,train
8,2,3,train
8,2,0,train
8,5,0,train
8,1,1,train
8,2,2,train
8,4,0,train
8,3,0,train
8,4,0,train
8,5,0,train
8,1,1,train
8,3,1,train
8,3,1,train
8,2,1,train
8,2,0,train
8,2,0,train
8,2,1,train
8,1,1,train
8,2,0,train
8,2,0,train
8,2,0,train
8,4,0,train
8,1,1,train
8,3,1,train
8,1,1,train
8,2,4,train
8,5,0,train
8,3,0,train
8,4,0,train
8,3,0,train
8,4,0,train
8,2,0,train
8,4,0,train
8,3,0,train
8,2,0,train
8,4,0,train
8,1,2,train
8,1,1,train
8,2,1,train
8,1,2,train
8,1,1,train
8,1,1,train
8,1,1,train
8,2,1,train
8,1,2,train
8,3,1,train
8,4,0,train
8,4,0,train
8,4,0,train
8,2,0,train
8,6,0,train
8,3,0,train
8,5,0,train
8,5,0,train
8,6,0,train
8,6,0,train
8,1,1,train
8,1,1,train
8,2,1,train
8,4,1,train
8,1,4,train
8,1,1,train
8,4,1,train
8,1,2,train
8,1,2,train
8,3,1,train
8,5,0,train
8,3,0,train
8,1,1,train
8,1,3,train
8,3,0,train
8,4,0,train
8,6,0,train
8,3,0,train
8,6,0,train
8,6,0,train
8,5,0,train
8,3,0,train
8,2,2,train
8,3,1,train
8,5,1,train
8,1,1,train
8,4,2,train
8,3,1,train
8,2,1,train
8,3,2,train
8,3,0,train
8,4,0,train
8,6,0,train
8,5,0,train
8,1,1,train
8,1,2,train
8,1,2,train
8,1,2,train
8,5,0,train
8,4,0,train
8,2,0,train
8,4,0,train
8,1,1,train
8,2,2,train
8,1,2,train
8,1,2,train
8,4,0,train
8,2,0,train
8,1,1,train
8,1,1,train
8,3,0,train
8,6,0,train
8,3,1,train
8,1,1,train
8,6,0,train
8,2,0,train
8,3,1,train
8,2,1,train
8,2,0,train
8,5,0,train
8,1,1,train
8,1,1,train
8,6,0,train
8,2,0,train
8,1,1,train
8,1,1,train
8,5,0,train
8,2,0,train
8,1,1,train
8,3,2,train
8,5,0,train
8,2,0,train
8,2,2,train
8,2,1,train
8,4,0,train
8,2,0,train
8,1,2,train
8,2,2,train
8,3,0,train
8,6,0,train
8,6,0,train
8,2,0,train
8,5,0,train
8,2,0,train
8,2,0,train
8,2,0,train
8,2,1,train
8,1,2,train
8,3,2,train
8,1,1,train
8,1,1,train
8,1,2,train
8,2,1,train
8,1,1,train
8,3,0,train
8,2,0,train
8,2,0,train
8,3,0,train
8,3,0,train
8,2,0,train
8,1,1,train
8,1,1,train
8,1,2,train
8,1,1,train
8,1,1,train
8,1,2,train
8,3,0,train
8,4,0,train
8,1,1,train
8,2,4,train
8,6,0,train
8,6,0,train
8,2,0,train
8,5,0,train
8,6,0,train
8,2,0,train
8,4,0,train
8,6,0,train
8,3,2,train
8,2,4,train
8,2,3,train
8,1,1,train
8,1,1,train
8,1,3,train
8,2,1,train
8,2,2,train
8,2,0,train
8,6,0,train
8,5,0,train
8,2,0,train
8,2,0,train
8,5,0,train
8,3,0,train
8,3,0,train
8,6,0,train
8,6,0,train
8,3,2,train
8,1,3,train
8,1,3,train
8,5,1,train
8,1,1,train
8,1,1,train
8,1,1,train
8,3,1,train
8,2,1,train
8,1,2,train
8,3,0,train
8,4,0,train
8,1,1,train
8,4,1,train
8,6,0,train
8,4,0,train
8,2,1,train
8,5,1,train
8,4,0,train
8,2,0,train
8,1,2,train
8,2,2,train
8,3,0,train
8,3,0,train
8,1,1,train
8,1,4,train
8,6,0,train
8,2,0,train
8,6,0,train
8,4,0,train
8,1,2,train
8,1,2,train
8,2,2,train
8,2,1,train
8,3,0,train
8,5,0,train
8,3,0,train
8,3,0,train
8,4,0,train
8,3,0,train
8,2,0,train
8,2,0,train
8,1,2,train
8,2,3,train
8,1,1,train
8,2,2,train
8,1,1,train
8,1,1,train
8,2,2,train
8,2,1,train
8,5,0,train
8,3,0,train
8,1,3,train
8,1,2,train
8,3,0,train
8,2,0,train
8,5,0,train
8,4,0,train
8,1,2,train
8,3,1,train
8,2,2,train
8,1,2,train
8,5,0,train
8,6,0,train
8,2,1,train
8,2,1,train
8,3,0,train
8,6,0,train
8,3,1,train
8,1,1,train
8,5,0,train
8,4,0,train
8,1,1,train
8,2,1,train
8,6,0,train
8,4,0,train
8,2,1,train
8,2,2,train
8,3,0,train
8,3,0,train
8,2,3,train
8,1,1,train
8,3,0,train
8,2,0,train
8,5,0,train
8,4,0,train
8,3,0,train
8,3,0,train
8,4,0,train
8,5,0,train
8,2,0,train
8,3,0,train
8,2,2,train
8,4,1,train
8,2,2,train
8,2,2,train
8,2,2,train
8,1,1,train
8,3,3,train
8,1,1,train
8,3,3,train
8,1,1,train
8,3,0,train
8,5,0,train
8,4,0,train
8,4,0,train
8,3,0,train
8,3,0,train
8,3,0,train
8,4,0,train
8,3,0,train
8,3,0,train
8,2,2,train
8,1,1,train
8,3,1,train
8,1,1,train
8,1,1,train
8,2,1,train
8,1,1,train
8,2,1,train
8,1,1,train
8,1,1,train
8,2,0,train
8,2,0,train
8,3,1,train
8,2,1,train
8,6,0,train
8,4,0,train
8,4,0,train
8,2,0,train
8,4,0,train
8,5,0,train
8,2,0,train
8,3,0,train
8,2,0,train
8,3,0,train
8,2,1,train
8,3,1,train
8,1,3,train
8,1,1,train
8,1,1,train
8,1,1,train
8,2,1,train
8,1,1,train
8,2,1,train
8,1,1,train
8,2,0,train
8,6,0,train
8,1,1,train
8,3,2,train
8,5,0,train
8,5,0,train
8,5,0,train
8,5,0,train
8,2,1,train
8,1,2,train
8,3,1,train
8,2,1,train
8,4,0,train
8,5,0,train
8,1,2,train
8,2,1,train
8,5,0,train
8,5,0,train
8,3,0,train
8,3,0,train
8,3,3,train
8,1,3,train
8,2,1,train
8,1,1,train
8,5,0,train
8,6,0,train
8,5,0,train
8,6,0,train
8,1,1,train
8,2,1,train
8,1,1,train
8,1,2,train
8,5,0,train
8,6,0,train
8,2,0,train
8,5,0,train
8,1,1,train
8,3,1,train
8,1,1,train
8,1,1,train
8,6,0,train
8,4,0,train
8,5,0,train
8,4,0,train
8,1,2,train
8,1,1,train
8,1,2,train
8,1,2,train
8,2,0,train
8,6,0,train
8,6,0,train
8,3,0,train
8,2,1,train
8,3,1,train
8,1,1,train
8,4,1,train
8,2,0,train
8,2,0,train
8,1,1,train
8,1,2,train
8,5,0,train
8,3,0,train
8,4,0,train
8,6,0,train
8,4,0,train
8,3,0,train
8,4,0,train
8,3,0,train
8,4,0,train
8,2,0,train
8,2,1,train
8,2,3,train
8,1,1,train
8,1,2,train
8,1,1,train
8,2,1,train
8,1,2,train
8,3,1,train
8,1,2,train
8,1,1,train
8,3,0,train
8,4,0,train
8,1,1,train
8,2,1,train
8,3,0,train
8,6,0,train
8,5,0,train
8,5,0,train
8,1,4,train
8,3,1,train
8,3,1,train
8,2,2,train
8,3,0,train
8,5,0,train
8,2,0,train
8,2,0,train
8,1,1,train
8,2,1,train
8,2,1,train
8,2,1,train
8,2,0,train
8,5,0,train
8,1,1,train
8,1,1,train
8,3,0,train
8,4,0,train
8,2,1,train
8,3,3,train
8,6,0,train
8,4,0,train
8,2,2,train
8,2,4,train
8,6,0,train
8,3,0,train
8,3,0,train
8,5,0,train
8,2,0,train
8,4,0,train
8,2,0,train
8,4,0,train
8,6,0,train
8,5,0,train
8,2,4,train
8,2,1,train
8,1,1,train
8,5,1,train
8,1,4,train
8,3,1,train
8,3,2,train
8,2,2,train
8,2,1,train
8,1,1,train
8,4,0,train
8,4,0,train
8,1,1,train
8,2,1,train
8,4,0,train
8,6,0,train
8,4,0,train
8,5,0,train
8,2,1,train
8,2,2,train
8,2,1,train
8,1,1,train
8,4,0,train
8,3,0,train
8,4,0,train
8,4,0,train
8,5,0,train
8,2,0,train
8,3,1,train
8,1,2,train
8,1,1,train
8,1,1,train
8,4,2,train
8,1,2,train
8,6,0,train
8,2,0,train
8,4,0,train
8,4,0,train
8,2,0,train
8,5,0,train
8,3,0,train
8,5,0,train
8,1,1,train
8,1,1,train
8,2,2,train
8,2,2,train
8,1,1,train
8,3,3,train
8,1,1,train
8,3,1,train
8,6,0,train
8,4,0,train
8,1,2,train
8,3,3,train
8,6,0,train
8,6,0,train
8,1,1,train
8,1,1,train
8,3,0,train
8,3,0,train
8,2,1,train
8,1,1,train
8,6,0,train
8,3,0,train
8,1,2,train
8,1,1,train
8,3,0,train
8,3,0,train
8,1,1,train
8,2,1,train
8,5,0,train
8,4,0,train
8,1,1,train
8,2,1,train
8,3,0,train
8,6,0,train
8,1,1,train
8,1,1,train
8,4,0,train
8,6,0,train
8,2,3,train
8,1,1,train
8,5,0,val
8,5,0,val
8,3,0,val
8,2,0,val
8,3,0,val
8,3,0,val
8,6,0,val
8,6,0,val
8,4,2,val
8,3,1,val
8,2,1,val
8,1,1,val
8,4,2,val
8,2,1,val
8,2,4,val
8,2,1,val
8,5,0,val
8,2,0,val
8,4,0,val
8,2,0,val
8,3,0,val
8,2,0,val
8,4,0,val
8,3,0,val
8,5,0,val
8,5,0,val
8,2,1,val
8,1,1,val
8,1,1,val
8,2,1,val
8,1,1,val
8,1,1,val
8,1,1,val
8,1,1,val
8,2,1,val
8,1,1,val
8,5,0,val
8,4,0,val
8,4,0,val
8,6,0,val
8,4,1,val
8,4,1,val
8,2,1,val
8,5,1,val
8,2,0,val
8,4,0,val
8,6,0,val
8,2,0,val
8,2,0,val
8,6,0,val
8,6,0,val
8,4,0,val
8,4,0,val
8,5,0,val
8,5,1,val
8,2,4,val
8,1,3,val
8,3,1,val
8,4,2,val
8,1,1,val
8,4,2,val
8,5,1,val
8,2,2,val
8,4,1,val
8,4,0,val
8,3,0,val
8,3,1,val
8,3,1,val
8,4,0,val
8,4,0,val
8,5,0,val
8,5,0,val
8,6,0,val
8,2,0,val
8,6,0,val
8,2,0,val
8,3,1,val
8,1,2,val
8,2,1,val
8,2,4,val
8,2,1,val
8,2,1,val
8,1,1,val
8,1,1,val
8,4,0,val
8,3,0,val
8,4,2,val
8,1,1,val
8,3,0,val
8,5,0,val
8,2,1,val
8,1,1,val
8,6,0,val
8,5,0,val
8,2,1,val
8,1,1,val
8,6,0,val
8,3,0,val
8,5,0,val
8,3,0,val
8,5,0,val
8,4,0,val
8,6,0,val
8,2,0,val
8,1,1,val
8,1,1,val
8,3,1,val
8,1,1,val
8,2,1,val
8,2,1,val
8,1,5,val
8,1,1,val
8,2,0,val
8,6,0,val
8,5,0,val
8,4,0,val
8,4,1,val
8,2,1,val
8,1,2,val
8,1,2,val
8,6,0,val
8,3,0,val
8,1,4,val
8,2,1,val
8,3,0,val
8,3,0,val
8,3,0,val
8,5,0,val
8,1,1,val
8,2,1,val
8,3,2,val
8,1,1,val
8,2,0,val
8,5,0,val
8,1,1,val
8,1,3,val
8,6,0,val
8,2,0,val
8,3,1,val
8,1,1,val
8,6,0,val
8,3,0,val
8,1,1,val
8,2,4,val
8,5,0,val
8,3,0,val
8,4,0,val
8,2,0,val
8,1,1,val
8,1,1,val
8,1,1,val
8,1,1,val
8,4,0,val
8,4,0,val
8,1,1,val
8,3,1,val
8,6,0,val
8,5,0,val
8,3,2,val
8,1,1,val
8,3,0,val
8,2,0,val
8,6,0,val
8,5,0,val
8,3,0,val
8,4,0,val
8,6,0,val
8,5,0,val
8,1,1,val
8,1,1,val
8,1,2,val
8,1,1,val
8,2,1,val
8,1,2,val
8,3,1,val
8,2,1,val
8,4,0,val
8,2,0,val
8,1,1,val
8,1,1,val
8,5,0,val
8,5,0,val
8,4,0,val
8,2,0,val
8,4,0,val
8,4,0,val
8,5,0,val
8,6,0,val
8,5,0,val
8,3,0,val
8,1,1,val
8,1,1,val
8,2,1,val
8,3,1,val
8,1,1,val
8,1,1,val
8,1,1,val
8,1,1,val
8,1,2,val
8,2,2,val
8,4,0,val
8,2,0,val
8,3,0,val
8,3,0,val
8,3,1,val
8,2,1,val
8,2,1,val
8,2,1,val
8,3,0,val
8,6,0,val
8,3,0,val
8,3,0,val
8,3,0,val
8,2,0,val
8,6,0,val
8,2,0,val
8,2,1,val
8,1,3,val
8,2,1,val
8,1,3,val
8,1,2,val
8,2,1,val
8,1,2,val
8,1,1,val
8,5,0,val
8,6,0,val
8,5,0,val
8,6,0,val
8,3,0,val
8,6,0,val
8,6,0,val
8,2,0,val
8,2,0,val
8,2,0,val
8,2,2,val
8,1,1,val
8,3,1,val
8,2,1,val
8,2,3,val
8,1,1,val
8,1,1,val
8,1,1,val
8,2,1,val
8,1,1,val
8,4,0,val
8,2,0,val
8,1,1,val
8,1,1,val
8,3,0,val
8,6,0,val
8,2,0,val
8,4,0,val
8,2,1,val
8,1,4,val
8,4,1,val
8,1,3,val
8,6,0,val
8,5,0,val
8,2,1,val
8,2,1,val
8,2,0,val
8,3,0,val
8,2,1,val
8,1,1,val
8,4,0,val
8,6,0,val
8,1,2,val
8,1,2,val
8,2,0,val
8,3,0,val
8,2,1,val
8,1,1,val
8,6,0,val
8,4,0,val
8,2,0,val
8,5,0,val
8,6,0,val
8,3,0,val
8,6,0,val
8,2,0,val
8,2,0,val
8,4,0,val
8,1,3,val
8,1,2,val
8,1,1,val
8,1,2,val
8,2,2,val
8,1,3,val
8,1,1,val
8,1,1,val
8,1,1,val
8,1,1,val
8,4,0,val
8,6,0,val
8,1,1,val
8,2,1,val
8,4,0,val
8,5,0,val
8,4,2,val
8,1,1,val
8,2,0,val
8,3,0,val
8,3,0,val
8,3,0,val
8,5,0,val
8,6,0,val
8,6,0,val
8,2,0,val
8,3,0,val
8,4,0,val
8,1,1,val
8,1,3,val
8,1,1,val
8,1,2,val
8,2,2,val
8,1,1,val
8,1,1,val
8,2,2,val
8,1,1,val
8,1,4,val
8,2,0,val
8,2,0,val
8,2,0,val
8,6,0,val
8,2,0,val
8,2,0,val
8,4,0,val
8,6,0,val
8,1,1,val
8,2,2,val
8,2,1,val
8,2,4,val
8,1,1,val
8,1,1,val
8,2,1,val
8,1,1,val
8,2,0,val
8,4,0,val
8,4,0,val
8,2,0,val
8,2,3,val
8,2,1,val
8,2,1,val
8,1,2,val
8,6,0,val
8,4,0,val
8,1,2,val
8,1,1,val
8,2,0,val
8,2,0,val
8,2,2,val
8,3,2,val
8,2,0,val
8,5,0,val
8,5,0,val
8,4,0,val
8,1,4,val
8,2,2,val
8,5,1,val
8,3,3,val
8,6,0,val
8,3,0,val
8,4,0,val
8,2,0,val
8,6,0,val
8,2,0,val
8,5,0,val
8,4,0,val
8,2,0,val
8,2,0,val
8,1,1,val
8,2,1,val
8,1,1,val
8,4,2,val
8,2,1,val
8,3,3,val
8,2,1,val
8,2,1,val
8,2,3,val
8,1,1,val
8,4,0,val
8,6,0,val
8,2,1,val
8,2,2,val
8,3,0,val
8,2,0,val
8,1,1,val
8,2,1,val
8,6,0,val
8,6,0,val
8,1,1,val
8,1,1,val
8,5,0,val
8,2,0,val
8,3,2,val
8,1,2,val
8,5,0,val
8,5,0,val
8,2,1,val
8,2,2,val
8,2,0,val
8,5,0,val
8,6,0,val
8,2,0,val
8,1,2,val
8,4,1,val
8,3,1,val
8,1,1,val
8,2,0,val
8,6,0,val
8,5,0,val
8,3,0,val
8,4,0,val
8,5,0,val
8,4,0,val
8,2,0,val
8,3,0,val
8,2,0,val
8,2,1,val
8,2,1,val
8,2,1,val
8,1,1,val
8,1,1,val
8,3,1,val
8,2,2,val
8,1,1,val
8,1,1,val
8,2,2,val
8,2,0,val
8,3,0,val
8,3,0,val
8,3,0,val
8,1,2,val
8,1,1,val
8,2,1,val
8,2,1,val
8,2,0,val
8,4,0,val
8,2,2,val
8,2,1,val
8,2,0,val
8,6,0,val
8,2,1,val
8,1,1,val
8,4,0,val
8,5,0,val
8,2,1,val
8,2,1,val
8,2,0,val
8,4,0,val
8,1,1,val
8,2,1,val
8,6,0,val
8,4,0,val
8,3,2,val
8,1,1,val
8,5,0,val
8,5,0,val
8,5,0,val
8,5,0,val
8,1,3,val
8,3,1,val
8,2,2,val
8,2,1,val
8,3,0,val
8,5,0,val
8,2,0,val
8,6,0,val
8,2,1,val
8,1,1,val
8,1,1,val
8,1,2,val
8,2,0,val
8,3,0,val
8,2,0,val
8,2,0,val
8,3,1,val
8,1,3,val
8,2,1,val
8,1,1,val
8,6,0,val
8,6,0,val
8,2,1,val
8,3,1,val
8,2,0,val
8,6,0,val
8,1,2,val
8,1,1,val
8,3,0,val
8,2,0,val
8,4,0,val
8,3,0,val
8,6,0,val
8,5,0,val
8,3,0,val
8,6,0,val
8,1,1,val
8,1,1,val
8,2,1,val
8,2,1,val
8,2,2,val
8,1,1,val
8,1,1,val
8,2,1,val
8,6,0,val
8,2,0,val
8,6,0,val
8,5,0,val
8,5,0,val
8,5,0,val
8,4,0,val
8,2,0,val
8,1,1,val
8,1,1,val
8,1,1,val
8,1,2,val
8,1,2,val
8,1,1,val
8,1,1,val
8,2,1,val
8,6,0,val
8,2,0,val
8,2,1,val
8,1,2,val
8,6,0,val
8,3,0,val
8,1,1,val
8,1,1,val
8,2,0,val
8,4,0,val
8,1,1,val
8,2,1,val
8,5,0,val
8,2,0,val
8,6,0,val
8,6,0,val
8,4,2,val
8,1,1,val
8,1,1,val
8,3,2,val
8,5,0,val
8,3,0,val
8,1,1,val
8,1,1,val
8,4,0,val
8,2,0,val
8,5,0,val
8,4,0,val
8,1,2,val
8,2,1,val
8,4,1,val
8,3,2,val
8,3,0,val
8,2,0,val
8,2,1,val
8,1,1,val
8,6,0,val
8,6,0,val
8,2,0,val
8,4,0,val
8,2,1,val
8,2,1,val
8,4,2,val
8,1,1,val
8,6,0,val
8,4,0,val
8,5,0,val
8,5,0,val
8,4,0,val
8,5,0,val
8,6,0,val
8,3,0,val
8,2,1,val
8,3,2,val
8,2,1,val
8,1,1,val
8,1,1,val
8,1,2,val
8,2,1,val
8,1,1,val
8,4,0,val
8,5,0,val
8,2,1,val
8,1,1,val
8,6,0,val
8,5,0,val
8,4,0,val
8,3,0,val
8,2,3,val
8,2,1,val
8,3,1,val
8,2,1,val
8,5,0,val
8,4,0,val
8,1,1,val
8,4,1,val
8,5,0,val
8,2,0,val
8,1,1,val
8,1,2,val
8,2,0,val
8,4,0,val
8,2,0,val
8,5,0,val
8,2,0,val
8,4,0,val
8,3,0,val
8,6,0,val
8,2,0,val
8,2,0,val
8,1,1,val
8,1,2,val
8,2,1,val
8,2,2,val
8,5,1,val
8,1,2,val
8,1,1,val
8,3,1,val
8,1,1,val
8,1,4,val
8,5,0,val
8,2,0,val
8,1,2,val
8,2,1,val
8,3,0,val
8,2,0,val
8,3,0,val
8,5,0,val
8,6,0,val
8,5,0,val
8,5,0,val
8,4,0,val
8,4,1,val
8,2,2,val
8,2,1,val
8,1,1,val
8,2,1,val
8,1,1,val
8,1,1,val
8,3,1,val
8,3,0,val
8,5,0,val
8,1,1,val
8,1,1,val
8,6,0,val
8,2,0,val
8,3,1,val
8,1,1,val
8,3,0,val
8,3,0,val
8,4,0,val
8,6,0,val
8,2,1,val
8,2,1,val
8,1,2,val
8,1,1,val
8,5,0,val
8,4,0,val
8,4,1,val
8,2,1,val
8,4,0,val
8,3,0,val
8,2,0,val
8,6,0,val
8,6,0,val
8,6,0,val
8,4,0,val
8,4,0,val
8,6,0,val
8,3,0,val
8,3,1,val
8,1,1,val
8,1,1,val
8,3,1,val
8,1,1,val
8,2,4,val
8,2,3,val
8,1,2,val
8,3,3,val
8,5,1,val
8,3,0,val
8,5,0,val
8,2,1,val
8,1,1,val
8,4,0,val
8,4,0,val
8,3,0,val
8,5,0,val
8,2,2,val
8,1,2,val
8,2,1,val
8,2,1,val
8,6,0,val
8,4,0,val
8,4,0,val
8,4,0,val
8,6,0,val
8,6,0,val
8,4,0,val
8,6,0,val
8,3,0,val
8,4,0,val
8,1,1,val
8,1,2,val
8,3,1,val
8,2,2,val
8,3,1,val
8,3,1,val
8,1,1,val
8,3,2,val
8,1,3,val
8,3,1,val
8,3,0,val
8,3,0,val
8,4,0,val
8,4,0,val
8,5,0,val
8,4,0,val
8,2,0,val
8,3,0,val
8,3,0,val
8,2,0,val
8,3,1,val
8,2,3,val
8,1,2,val
8,2,1,val
8,1,3,val
8,2,1,val
8,3,1,val
8,2,2,val
8,1,3,val
8,1,2,val
8,5,0,val
8,5,0,val
8,6,0,val
8,6,0,val
8,1,2,val
8,1,1,val
8,2,1,val
8,1,2,val
8,3,0,val
8,3,0,val
8,5,1,val
8,1,2,val
8,3,0,val
8,3,0,val
8,5,0,val
8,2,0,val
8,4,0,val
8,6,0,val
8,4,0,val
8,6,0,val
8,1,1,val
8,3,2,val
8,1,1,val
8,2,1,val
8,1,1,val
8,1,1,val
8,4,1,val
8,1,3,val
8,6,0,val
8,2,0,val
8,3,1,val
8,1,1,val
8,3,0,val
8,5,0,val
8,6,0,val
8,2,0,val
8,4,0,val
8,2,0,val
8,4,0,val
8,4,0,val
8,6,0,val
8,2,0,val
8,1,1,val
8,3,1,val
8,2,3,val
8,4,1,val
8,3,1,val
8,3,2,val
8,3,3,val
8,2,2,val
8,1,2,val
8,4,1,val
8,2,0,val
8,5,0,val
8,5,0,val
8,3,0,val
8,2,0,val
8,3,0,val
8,6,0,val
8,6,0,val
