num_of_nodes,paut_size,label,dataset_type
19,12,1,train
19,14,1,train
19,11,1,train
19,13,1,train
19,10,1,train
19,11,1,train
19,10,1,train
19,15,1,train
19,12,0,train
19,12,0,train
19,10,0,train
19,10,0,train
19,10,1,train
19,14,1,train
19,12,1,train
19,10,1,train
19,11,1,train
19,14,1,train
19,10,1,train
19,13,1,train
19,10,1,train
19,14,1,train
19,14,1,train
19,15,1,train
19,10,1,train
19,15,1,train
19,10,1,train
19,13,1,train
19,11,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,12,0,train
19,10,0,train
19,12,0,train
19,12,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,14,0,train
19,12,1,train
19,15,1,train
19,11,1,train
19,11,1,train
19,10,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,11,1,train
19,12,1,train
19,10,1,train
19,15,1,train
19,11,1,train
19,11,1,train
19,15,1,train
19,12,1,train
19,13,1,train
19,13,1,train
19,15,1,train
19,10,1,train
19,15,1,train
19,12,1,train
19,13,1,train
19,14,1,train
19,11,0,train
19,11,0,train
19,13,0,train
19,12,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,10,0,train
19,10,0,train
19,10,0,train
19,15,0,train
19,12,0,train
19,15,0,train
19,12,0,train
19,13,0,train
19,15,1,train
19,11,1,train
19,12,0,train
19,12,0,train
19,11,1,train
19,12,1,train
19,12,1,train
19,15,1,train
19,10,1,train
19,12,1,train
19,12,1,train
19,14,1,train
19,10,0,train
19,11,0,train
19,13,0,train
19,10,0,train
19,13,0,train
19,14,0,train
19,15,0,train
19,15,0,train
19,10,1,train
19,12,1,train
19,12,1,train
19,15,1,train
19,13,1,train
19,12,1,train
19,14,1,train
19,13,1,train
19,14,1,train
19,14,1,train
19,12,1,train
19,10,1,train
19,12,1,train
19,12,1,train
19,10,1,train
19,14,1,train
19,12,0,train
19,11,0,train
19,11,0,train
19,14,0,train
19,12,0,train
19,11,0,train
19,11,0,train
19,13,0,train
19,11,0,train
19,10,0,train
19,13,0,train
19,11,0,train
19,11,0,train
19,11,0,train
19,13,0,train
19,10,0,train
19,10,1,train
19,14,1,train
19,13,0,train
19,11,0,train
19,13,1,train
19,13,1,train
19,12,1,train
19,15,1,train
19,14,1,train
19,11,1,train
19,10,1,train
19,10,1,train
19,12,1,train
19,10,1,train
19,10,1,train
19,13,1,train
19,12,1,train
19,12,1,train
19,15,1,train
19,14,1,train
19,11,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,13,0,train
19,11,0,train
19,12,0,train
19,10,0,train
19,12,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,15,1,train
19,12,1,train
19,10,1,train
19,13,1,train
19,12,1,train
19,12,1,train
19,15,1,train
19,15,1,train
19,11,1,train
19,12,1,train
19,14,1,train
19,15,1,train
19,13,1,train
19,15,1,train
19,15,1,train
19,13,1,train
19,15,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,14,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,13,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,10,1,train
19,15,1,train
19,14,1,train
19,11,1,train
19,10,1,train
19,15,1,train
19,10,1,train
19,12,1,train
19,15,1,train
19,12,1,train
19,13,1,train
19,12,1,train
19,14,1,train
19,15,1,train
19,10,1,train
19,11,1,train
19,10,0,train
19,11,0,train
19,14,0,train
19,11,0,train
19,14,0,train
19,10,0,train
19,10,0,train
19,10,0,train
19,14,0,train
19,12,0,train
19,13,0,train
19,11,0,train
19,13,0,train
19,14,0,train
19,12,0,train
19,11,0,train
19,12,1,train
19,10,1,train
19,14,1,train
19,12,1,train
19,12,1,train
19,15,1,train
19,15,1,train
19,15,1,train
19,10,1,train
19,11,1,train
19,10,1,train
19,10,1,train
19,10,1,train
19,10,1,train
19,10,1,train
19,13,1,train
19,14,0,train
19,12,0,train
19,12,0,train
19,10,0,train
19,13,0,train
19,11,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,12,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,11,1,train
19,11,1,train
19,12,1,train
19,11,1,train
19,11,1,train
19,13,1,train
19,13,1,train
19,15,1,train
19,14,1,train
19,13,1,train
19,13,1,train
19,11,1,train
19,12,1,train
19,11,1,train
19,13,1,train
19,15,1,train
19,12,1,train
19,14,1,train
19,11,1,train
19,12,1,train
19,10,0,train
19,12,0,train
19,13,0,train
19,12,0,train
19,12,0,train
19,13,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,11,0,train
19,13,0,train
19,12,0,train
19,11,0,train
19,12,0,train
19,10,0,train
19,11,0,train
19,14,0,train
19,10,0,train
19,13,0,train
19,15,1,train
19,10,1,train
19,13,1,train
19,10,1,train
19,10,1,train
19,10,1,train
19,13,1,train
19,15,1,train
19,14,1,train
19,13,1,train
19,14,1,train
19,15,1,train
19,15,1,train
19,14,1,train
19,10,1,train
19,13,1,train
19,13,0,train
19,15,0,train
19,12,0,train
19,10,0,train
19,14,0,train
19,12,0,train
19,13,0,train
19,12,0,train
19,12,0,train
19,10,0,train
19,11,0,train
19,12,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,14,1,train
19,13,1,train
19,14,1,train
19,12,1,train
19,13,1,train
19,12,1,train
19,13,1,train
19,15,1,train
19,10,1,train
19,14,1,train
19,15,1,train
19,14,1,train
19,10,1,train
19,12,1,train
19,10,1,train
19,11,1,train
19,11,0,train
19,14,0,train
19,12,0,train
19,11,0,train
19,13,0,train
19,14,0,train
19,11,0,train
19,13,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,12,0,train
19,14,0,train
19,13,0,train
19,12,1,train
19,14,1,train
19,14,1,train
19,15,1,train
19,15,1,train
19,12,1,train
19,12,1,train
19,11,1,train
19,11,1,train
19,14,1,train
19,15,1,train
19,10,1,train
19,11,1,train
19,12,1,train
19,14,1,train
19,10,1,train
19,13,0,train
19,12,0,train
19,13,0,train
19,10,0,train
19,12,0,train
19,13,0,train
19,10,0,train
19,13,0,train
19,14,0,train
19,10,0,train
19,10,0,train
19,13,0,train
19,12,0,train
19,12,0,train
19,12,0,train
19,10,0,train
19,11,1,train
19,10,1,train
19,15,1,train
19,15,1,train
19,10,1,train
19,15,1,train
19,13,1,train
19,10,1,train
19,13,1,train
19,11,1,train
19,11,1,train
19,14,1,train
19,12,1,train
19,11,1,train
19,15,1,train
19,14,1,train
19,10,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,15,0,train
19,10,0,train
19,14,0,train
19,13,0,train
19,10,0,train
19,12,0,train
19,12,0,train
19,12,0,train
19,14,0,train
19,13,0,train
19,13,1,train
19,15,1,train
19,12,1,train
19,14,1,train
19,11,1,train
19,10,1,train
19,11,1,train
19,11,1,train
19,12,1,train
19,10,1,train
19,14,1,train
19,13,1,train
19,10,1,train
19,12,1,train
19,13,1,train
19,15,1,train
19,12,0,train
19,15,0,train
19,11,0,train
19,15,0,train
19,10,0,train
19,14,0,train
19,11,0,train
19,14,0,train
19,15,0,train
19,14,0,train
19,14,0,train
19,11,0,train
19,14,0,train
19,10,0,train
19,12,0,train
19,12,0,train
19,10,1,train
19,15,1,train
19,12,1,train
19,12,1,train
19,15,1,train
19,12,1,train
19,13,1,train
19,10,1,train
19,14,1,train
19,14,1,train
19,14,1,train
19,13,1,train
19,11,1,train
19,10,1,train
19,15,1,train
19,12,1,train
19,12,1,train
19,12,1,train
19,10,1,train
19,10,1,train
19,11,0,train
19,12,0,train
19,10,0,train
19,13,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,12,0,train
19,14,0,train
19,15,0,train
19,10,0,train
19,11,0,train
19,12,0,train
19,12,0,train
19,15,0,train
19,11,0,train
19,15,0,train
19,13,0,train
19,12,0,train
19,12,0,train
19,11,1,train
19,12,1,train
19,10,1,train
19,15,1,train
19,14,1,train
19,15,1,train
19,11,1,train
19,12,1,train
19,10,1,train
19,14,1,train
19,10,1,train
19,11,1,train
19,15,1,train
19,14,1,train
19,13,1,train
19,12,1,train
19,13,1,train
19,11,1,train
19,10,1,train
19,14,1,train
19,11,0,train
19,10,0,train
19,11,0,train
19,12,0,train
19,11,0,train
19,10,0,train
19,14,0,train
19,13,0,train
19,11,0,train
19,11,0,train
19,13,0,train
19,12,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,14,0,train
19,10,0,train
19,10,0,train
19,12,0,train
19,10,0,train
19,14,1,train
19,15,1,train
19,13,1,train
19,15,1,train
19,11,1,train
19,15,1,train
19,12,1,train
19,12,1,train
19,14,1,train
19,15,1,train
19,10,1,train
19,11,1,train
19,14,1,train
19,13,1,train
19,11,1,train
19,14,1,train
19,13,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,14,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,14,0,train
19,12,0,train
19,13,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,12,1,train
19,12,1,train
19,12,1,train
19,15,1,train
19,13,1,train
19,10,1,train
19,11,1,train
19,15,1,train
19,13,1,train
19,11,1,train
19,11,1,train
19,14,1,train
19,15,1,train
19,12,1,train
19,13,1,train
19,10,1,train
19,10,0,train
19,11,0,train
19,12,0,train
19,12,0,train
19,12,0,train
19,11,0,train
19,12,0,train
19,10,0,train
19,13,0,train
19,14,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,10,0,train
19,15,0,train
19,10,0,train
19,11,1,train
19,13,1,train
19,14,1,train
19,13,1,train
19,14,1,train
19,13,1,train
19,10,1,train
19,12,1,train
19,13,1,train
19,10,1,train
19,11,1,train
19,12,1,train
19,10,1,train
19,11,1,train
19,14,1,train
19,14,1,train
19,12,0,train
19,11,0,train
19,14,0,train
19,10,0,train
19,13,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,15,0,train
19,12,0,train
19,10,0,train
19,10,0,train
19,10,1,train
19,12,1,train
19,12,1,train
19,10,1,train
19,10,0,train
19,14,0,train
19,10,0,train
19,13,0,train
19,15,1,train
19,12,1,train
19,13,1,train
19,12,1,train
19,10,1,train
19,10,1,train
19,10,1,train
19,15,1,train
19,11,1,train
19,12,1,train
19,15,1,train
19,11,1,train
19,15,1,train
19,11,1,train
19,15,1,train
19,10,1,train
19,12,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,14,0,train
19,13,0,train
19,11,0,train
19,13,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,13,0,train
19,13,0,train
19,15,1,train
19,13,1,train
19,11,1,train
19,14,1,train
19,11,1,train
19,13,1,train
19,12,1,train
19,10,1,train
19,12,1,train
19,13,1,train
19,14,1,train
19,13,1,train
19,13,1,train
19,10,1,train
19,10,1,train
19,11,1,train
19,11,0,train
19,10,0,train
19,13,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,14,0,train
19,11,0,train
19,14,0,train
19,13,0,train
19,14,0,train
19,10,0,train
19,12,0,train
19,10,0,train
19,11,0,train
19,12,0,train
19,13,1,train
19,13,1,train
19,12,1,train
19,12,1,train
19,11,1,train
19,10,1,train
19,15,1,train
19,11,1,train
19,12,1,train
19,10,1,train
19,14,1,train
19,12,1,train
19,15,1,train
19,11,1,train
19,15,1,train
19,11,1,train
19,12,0,train
19,11,0,train
19,12,0,train
19,12,0,train
19,12,0,train
19,10,0,train
19,12,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,13,0,train
19,12,0,train
19,11,0,train
19,13,0,train
19,14,0,train
19,12,1,train
19,13,1,train
19,14,1,train
19,15,1,train
19,15,1,train
19,13,1,train
19,13,1,train
19,13,1,train
19,15,1,train
19,10,1,train
19,15,1,train
19,15,1,train
19,15,1,train
19,15,1,train
19,15,1,train
19,11,1,train
19,11,0,train
19,10,0,train
19,12,0,train
19,11,0,train
19,14,0,train
19,10,0,train
19,12,0,train
19,11,0,train
19,12,0,train
19,10,0,train
19,12,0,train
19,10,0,train
19,14,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,12,1,train
19,13,1,train
19,12,1,train
19,15,1,train
19,12,1,train
19,12,1,train
19,12,1,train
19,13,1,train
19,12,1,train
19,11,1,train
19,13,1,train
19,13,1,train
19,14,1,train
19,10,1,train
19,14,1,train
19,10,1,train
19,10,0,train
19,15,0,train
19,10,0,train
19,11,0,train
19,15,0,train
19,13,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,10,0,train
19,12,0,train
19,12,0,train
19,11,0,train
19,11,0,train
19,15,1,train
19,12,1,train
19,12,1,train
19,14,1,train
19,14,1,train
19,15,1,train
19,11,1,train
19,10,1,train
19,15,1,train
19,14,1,train
19,10,1,train
19,10,1,train
19,15,1,train
19,14,1,train
19,15,1,train
19,12,1,train
19,10,1,train
19,15,1,train
19,11,1,train
19,15,1,train
19,13,1,train
19,12,1,train
19,11,1,train
19,14,1,train
19,13,1,train
19,15,1,train
19,12,1,train
19,15,1,train
19,12,1,train
19,13,1,train
19,12,1,train
19,14,1,train
19,14,1,train
19,15,1,train
19,10,1,train
19,12,1,train
19,12,0,train
19,13,0,train
19,13,0,train
19,12,0,train
19,10,0,train
19,13,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,14,0,train
19,12,0,train
19,14,0,train
19,13,0,train
19,14,0,train
19,11,0,train
19,12,0,train
19,13,1,train
19,13,1,train
19,11,1,train
19,15,1,train
19,15,1,train
19,12,1,train
19,15,1,train
19,10,1,train
19,12,1,train
19,15,1,train
19,10,1,train
19,15,1,train
19,11,1,train
19,12,1,train
19,10,1,train
19,13,1,train
19,14,0,train
19,11,0,train
19,14,0,train
19,10,0,train
19,12,0,train
19,14,0,train
19,14,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,12,0,train
19,14,0,train
19,10,0,train
19,11,0,train
19,13,0,train
19,11,0,train
19,15,1,train
19,11,1,train
19,10,1,train
19,11,1,train
19,12,0,train
19,11,0,train
19,15,0,train
19,12,0,train
19,15,1,train
19,15,1,train
19,12,1,train
19,15,1,train
19,11,1,train
19,15,1,train
19,12,1,train
19,11,1,train
19,13,1,train
19,12,1,train
19,11,1,train
19,11,1,train
19,10,1,train
19,10,1,train
19,10,1,train
19,11,1,train
19,13,0,train
19,10,0,train
19,10,0,train
19,10,0,train
19,14,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,12,0,train
19,10,0,train
19,14,0,train
19,11,0,train
19,12,0,train
19,12,0,train
19,12,0,train
19,11,0,train
19,10,1,train
19,11,1,train
19,15,1,train
19,10,1,train
19,12,1,train
19,15,1,train
19,13,1,train
19,12,1,train
19,12,1,train
19,15,1,train
19,12,1,train
19,15,1,train
19,10,1,train
19,11,1,train
19,10,1,train
19,15,1,train
19,11,0,train
19,10,0,train
19,14,0,train
19,12,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,11,0,train
19,13,0,train
19,11,0,train
19,14,0,train
19,14,0,train
19,13,0,train
19,11,0,train
19,12,0,train
19,10,0,train
19,10,1,train
19,15,1,train
19,10,0,train
19,10,0,train
19,15,1,train
19,14,1,train
19,14,1,train
19,14,1,train
19,14,1,train
19,10,1,train
19,15,1,train
19,11,1,train
19,11,1,train
19,13,1,train
19,10,1,train
19,15,1,train
19,11,1,train
19,14,1,train
19,13,1,train
19,12,1,train
19,13,0,train
19,14,0,train
19,13,0,train
19,12,0,train
19,10,0,train
19,14,0,train
19,11,0,train
19,11,0,train
19,15,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,12,0,train
19,11,0,train
19,10,1,train
19,13,1,train
19,11,1,train
19,13,1,train
19,14,1,train
19,11,1,train
19,13,1,train
19,12,1,train
19,13,1,train
19,12,1,train
19,11,1,train
19,12,1,train
19,14,1,train
19,13,1,train
19,13,1,train
19,13,1,train
19,11,0,train
19,10,0,train
19,15,0,train
19,12,0,train
19,12,0,train
19,10,0,train
19,12,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,12,0,train
19,15,0,train
19,13,0,train
19,11,0,train
19,12,0,train
19,13,0,train
19,11,1,train
19,12,1,train
19,14,1,train
19,12,1,train
19,11,1,train
19,13,1,train
19,12,1,train
19,15,1,train
19,14,1,train
19,14,1,train
19,10,1,train
19,12,1,train
19,12,0,train
19,11,0,train
19,12,0,train
19,11,0,train
19,13,0,train
19,11,0,train
19,12,0,train
19,11,0,train
19,11,0,train
19,13,0,train
19,13,0,train
19,11,0,train
19,10,1,train
19,11,1,train
19,12,1,train
19,12,1,train
19,14,1,train
19,10,1,train
19,15,1,train
19,15,1,train
19,12,1,train
19,12,1,train
19,10,1,train
19,10,1,train
19,10,1,train
19,13,1,train
19,13,1,train
19,10,1,train
19,12,0,train
19,12,0,train
19,13,0,train
19,12,0,train
19,13,0,train
19,12,0,train
19,10,0,train
19,14,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,13,0,train
19,12,0,train
19,10,0,train
19,13,0,train
19,12,0,train
19,14,1,train
19,10,1,train
19,15,1,train
19,14,1,train
19,10,1,train
19,11,1,train
19,15,1,train
19,10,1,train
19,10,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,10,0,train
19,10,0,train
19,12,0,train
19,11,1,train
19,13,1,train
19,11,1,train
19,14,1,train
19,10,1,train
19,13,1,train
19,14,1,train
19,11,1,train
19,14,1,train
19,12,1,train
19,12,1,train
19,11,1,train
19,15,1,train
19,14,1,train
19,12,1,train
19,10,1,train
19,14,1,train
19,11,1,train
19,10,0,train
19,12,0,train
19,10,0,train
19,11,0,train
19,10,0,train
19,12,0,train
19,12,0,train
19,10,0,train
19,12,0,train
19,12,0,train
19,12,0,train
19,14,0,train
19,12,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,12,1,train
19,12,1,train
19,11,1,train
19,13,1,train
19,13,1,train
19,13,1,train
19,13,1,train
19,13,1,train
19,12,0,train
19,12,0,train
19,10,0,train
19,13,0,train
19,14,0,train
19,10,0,train
19,12,0,train
19,13,0,train
19,10,1,train
19,13,1,train
19,14,1,train
19,15,1,train
19,11,1,train
19,10,1,train
19,12,1,train
19,11,1,train
19,14,1,train
19,11,1,train
19,14,1,train
19,11,1,train
19,12,1,train
19,13,1,train
19,15,1,train
19,10,1,train
19,13,1,train
19,14,1,train
19,12,1,train
19,11,1,train
19,11,0,train
19,11,0,train
19,11,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,10,0,train
19,12,0,train
19,11,0,train
19,10,0,train
19,10,0,train
19,10,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,14,0,train
19,10,0,train
19,11,0,train
19,11,1,train
19,12,1,train
19,10,1,train
19,13,1,train
19,10,0,train
19,10,0,train
19,13,0,train
19,10,0,train
19,15,1,train
19,10,1,train
19,11,1,train
19,15,1,train
19,12,1,train
19,13,1,train
19,14,1,train
19,11,1,train
19,14,1,train
19,14,1,train
19,10,1,train
19,10,1,train
19,10,1,train
19,12,1,train
19,14,1,train
19,13,1,train
19,10,0,train
19,14,0,train
19,11,0,train
19,15,0,train
19,12,0,train
19,12,0,train
19,14,0,train
19,12,0,train
19,11,0,train
19,13,0,train
19,13,0,train
19,11,0,train
19,11,0,train
19,11,0,train
19,12,0,train
19,11,0,train
19,13,1,train
19,15,1,train
19,12,1,train
19,15,1,train
19,15,1,train
19,13,1,train
19,11,1,train
19,11,1,train
19,11,1,train
19,13,1,train
19,10,1,train
19,11,1,train
19,10,1,train
19,13,1,train
